Loyalty#,Year,Month,YearMonthDate,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed,DollarCostPointsRedeemed,Loyalty#_new
279419,2019,5,2019-05-01,2,2,11563.2,1156,0,0.0,279419_2
279419,2019,5,2019-05-01,0,0,0.0,0,0,0.0,279419_2
286636,2019,5,2019-05-01,9,6,11679.3,1167,0,0.0,286636_2
286636,2019,5,2019-05-01,0,0,0.0,0,0,0.0,286636_2
295906,2019,5,2019-05-01,13,0,18655.2,1865,0,0.0,295906_2
295906,2019,5,2019-05-01,0,0,0.0,0,0,0.0,295906_2
304600,2019,5,2019-05-01,0,0,0.0,0,0,0.0,304600_2
304600,2019,5,2019-05-01,0,0,0.0,0,0,0.0,304600_2
308480,2019,5,2019-05-01,0,0,0.0,0,0,0.0,308480_2
308480,2019,5,2019-05-01,0,0,0.0,0,0,0.0,308480_2
309230,2019,5,2019-05-01,0,0,0.0,0,0,0.0,309230_2
309230,2019,5,2019-05-01,6,3,4335.3,433,2726,27.0,309230_2
322169,2019,5,2019-05-01,0,0,0.0,0,0,0.0,322169_2
322169,2019,5,2019-05-01,0,0,0.0,0,0,0.0,322169_2
323821,2019,5,2019-05-01,6,3,4086.9,408,3202,31.5,323821_2
323821,2019,5,2019-05-01,0,0,1917.0,191,0,0.0,323821_2
328623,2019,5,2019-05-01,2,0,12558.6,1255,0,0.0,328623_2
328623,2019,5,2019-05-01,3,0,21921.3,2192,0,0.0,328623_2
336882,2019,5,2019-05-01,12,0,25327.8,2532,0,0.0,336882_2
336882,2019,5,2019-05-01,4,0,9108.0,910,0,0.0,336882_2
351615,2019,5,2019-05-01,0,0,0.0,0,0,0.0,351615_2
351615,2019,5,2019-05-01,0,0,0.0,0,0,0.0,351615_2
351937,2019,5,2019-05-01,0,0,0.0,0,0,0.0,351937_2
351937,2019,5,2019-05-01,0,0,0.0,0,0,0.0,351937_2
354438,2019,5,2019-05-01,0,0,0.0,0,0,0.0,354438_2
354438,2019,5,2019-05-01,0,0,0.0,0,0,0.0,354438_2
357901,2019,5,2019-05-01,0,0,0.0,0,0,0.0,357901_2
357901,2019,5,2019-05-01,0,0,0.0,0,0,0.0,357901_2
361237,2019,5,2019-05-01,0,0,0.0,0,0,0.0,361237_2
361237,2019,5,2019-05-01,4,3,20025.0,2002,4671,45.9,361237_2
368073,2019,5,2019-05-01,1,0,15181.2,1518,0,0.0,368073_2
368073,2019,5,2019-05-01,9,6,21332.7,2133,0,0.0,368073_2
373638,2019,5,2019-05-01,0,0,0.0,0,0,0.0,373638_2
373638,2019,5,2019-05-01,0,0,0.0,0,0,0.0,373638_2
402697,2019,5,2019-05-01,0,0,0.0,0,0,0.0,402697_2
402697,2019,5,2019-05-01,0,0,0.0,0,0,0.0,402697_2
411030,2019,5,2019-05-01,0,0,0.0,0,0,0.0,411030_2
411030,2019,5,2019-05-01,0,0,0.0,0,0,0.0,411030_2
411523,2019,5,2019-05-01,4,0,8301.6,830,0,0.0,411523_2
411523,2019,5,2019-05-01,8,0,24847.2,2484,0,0.0,411523_2
417240,2019,5,2019-05-01,9,0,10163.7,1016,0,0.0,417240_2
417240,2019,5,2019-05-01,12,0,19822.5,1982,0,0.0,417240_2
434807,2019,5,2019-05-01,0,0,0.0,0,0,0.0,434807_2
434807,2019,5,2019-05-01,11,0,16065.0,1606,0,0.0,434807_2
444092,2019,5,2019-05-01,0,0,0.0,0,0,0.0,444092_2
444092,2019,5,2019-05-01,8,0,14883.3,1488,0,0.0,444092_2
460272,2019,5,2019-05-01,0,0,0.0,0,0,0.0,460272_2
460272,2019,5,2019-05-01,0,0,0.0,0,0,0.0,460272_2
464187,2019,5,2019-05-01,14,5,15491.7,1549,0,0.0,464187_2
464187,2019,5,2019-05-01,5,2,4474.8,447,0,0.0,464187_2
464256,2019,5,2019-05-01,0,0,0.0,0,0,0.0,464256_2
464256,2019,5,2019-05-01,0,0,0.0,0,0,0.0,464256_2
465260,2019,5,2019-05-01,13,7,12575.7,1257,0,0.0,465260_2
465260,2019,5,2019-05-01,12,2,11364.3,1136,0,0.0,465260_2
470998,2019,5,2019-05-01,0,0,0.0,0,0,0.0,470998_2
470998,2019,5,2019-05-01,0,0,0.0,0,0,0.0,470998_2
474305,2019,5,2019-05-01,0,0,0.0,0,0,0.0,474305_2
474305,2019,5,2019-05-01,0,0,0.0,0,0,0.0,474305_2
486860,2019,5,2019-05-01,0,0,0.0,0,0,0.0,486860_2
486860,2019,5,2019-05-01,0,0,0.0,0,0,0.0,486860_2
499874,2019,5,2019-05-01,0,0,0.0,0,0,0.0,499874_2
499874,2019,5,2019-05-01,10,6,11376.0,1137,0,0.0,499874_2
511862,2019,5,2019-05-01,3,2,12467.7,1246,0,0.0,511862_2
511862,2019,5,2019-05-01,2,0,29043.9,2904,0,0.0,511862_2
512296,2019,5,2019-05-01,5,2,6797.7,679,0,0.0,512296_2
512296,2019,5,2019-05-01,0,0,0.0,0,0,0.0,512296_2
528447,2019,5,2019-05-01,4,3,26188.2,2618,3510,35.1,528447_2
528447,2019,5,2019-05-01,3,3,9583.2,958,0,0.0,528447_2
536021,2019,5,2019-05-01,0,0,0.0,0,0,0.0,536021_2
536021,2019,5,2019-05-01,0,0,0.0,0,0,0.0,536021_2
546259,2019,5,2019-05-01,0,0,0.0,0,0,0.0,546259_2
546259,2019,5,2019-05-01,0,0,0.0,0,0,0.0,546259_2
547522,2019,5,2019-05-01,0,0,0.0,0,0,0.0,547522_2
547522,2019,5,2019-05-01,0,0,0.0,0,0,0.0,547522_2
573446,2019,5,2019-05-01,5,3,3977.1,397,0,0.0,573446_2
573446,2019,5,2019-05-01,9,0,18371.7,1837,0,0.0,573446_2
582493,2019,5,2019-05-01,6,0,1369.8,136,0,0.0,582493_2
582493,2019,5,2019-05-01,11,6,4379.4,437,0,0.0,582493_2
584782,2019,5,2019-05-01,0,0,0.0,0,0,0.0,584782_2
584782,2019,5,2019-05-01,0,0,0.0,0,0,0.0,584782_2
584833,2019,5,2019-05-01,0,0,0.0,0,0,0.0,584833_2
584833,2019,5,2019-05-01,0,0,0.0,0,0,0.0,584833_2
585756,2019,5,2019-05-01,2,0,17498.7,1749,0,0.0,585756_2
585756,2019,5,2019-05-01,0,0,0.0,0,0,0.0,585756_2
593252,2019,5,2019-05-01,0,0,0.0,0,0,0.0,593252_2
593252,2019,5,2019-05-01,0,0,0.0,0,0,0.0,593252_2
601131,2019,5,2019-05-01,0,0,0.0,0,0,0.0,601131_2
601131,2019,5,2019-05-01,6,0,26459.1,2645,0,0.0,601131_2
604274,2019,5,2019-05-01,0,0,0.0,0,0,0.0,604274_2
604274,2019,5,2019-05-01,13,0,12859.2,1285,0,0.0,604274_2
604870,2019,5,2019-05-01,0,0,0.0,0,0,0.0,604870_2
604870,2019,5,2019-05-01,13,0,405.9,40,4277,42.3,604870_2
615439,2019,5,2019-05-01,2,0,24688.8,2468,0,0.0,615439_2
615439,2019,5,2019-05-01,0,0,20536.2,2053,0,0.0,615439_2
615561,2019,5,2019-05-01,12,0,18665.1,1866,0,0.0,615561_2
615561,2019,5,2019-05-01,10,0,22852.8,2285,0,0.0,615561_2
617489,2019,5,2019-05-01,11,0,7346.7,734,0,0.0,617489_2
617489,2019,5,2019-05-01,5,0,13721.4,1372,0,0.0,617489_2
622975,2019,5,2019-05-01,0,0,0.0,0,0,0.0,622975_2
622975,2019,5,2019-05-01,0,0,0.0,0,0,0.0,622975_2
642020,2019,5,2019-05-01,2,2,7311.6,731,0,0.0,642020_2
642020,2019,5,2019-05-01,7,2,25402.5,2540,0,0.0,642020_2
646756,2019,5,2019-05-01,0,0,0.0,0,0,0.0,646756_2
646756,2019,5,2019-05-01,0,0,0.0,0,0,0.0,646756_2
650466,2019,5,2019-05-01,7,2,27954.9,2795,4149,41.4,650466_2
650466,2019,5,2019-05-01,9,0,13632.3,1363,0,0.0,650466_2
653081,2019,5,2019-05-01,0,0,0.0,0,0,0.0,653081_2
653081,2019,5,2019-05-01,0,0,0.0,0,0,0.0,653081_2
682979,2019,5,2019-05-01,9,0,23588.1,2358,0,0.0,682979_2
682979,2019,5,2019-05-01,0,0,0.0,0,0,0.0,682979_2
684123,2019,5,2019-05-01,1,0,21301.2,2130,0,0.0,684123_2
684123,2019,5,2019-05-01,0,0,0.0,0,0,0.0,684123_2
684881,2019,5,2019-05-01,9,0,22423.5,2242,0,0.0,684881_2
684881,2019,5,2019-05-01,0,0,0.0,0,0,0.0,684881_2
684889,2019,5,2019-05-01,0,0,13414.5,1341,0,0.0,684889_2
684889,2019,5,2019-05-01,5,0,951.3,95,0,0.0,684889_2
687951,2019,5,2019-05-01,0,0,0.0,0,0,0.0,687951_2
687951,2019,5,2019-05-01,0,0,0.0,0,0,0.0,687951_2
702482,2019,5,2019-05-01,0,0,0.0,0,0,0.0,702482_2
702482,2019,5,2019-05-01,0,0,0.0,0,0,0.0,702482_2
713132,2019,5,2019-05-01,9,0,10640.7,1064,0,0.0,713132_2
713132,2019,5,2019-05-01,2,0,10874.7,1087,0,0.0,713132_2
727507,2019,5,2019-05-01,0,0,0.0,0,0,0.0,727507_2
727507,2019,5,2019-05-01,0,0,0.0,0,0,0.0,727507_2
732304,2019,5,2019-05-01,0,0,0.0,0,0,0.0,732304_2
732304,2019,5,2019-05-01,0,0,0.0,0,0,0.0,732304_2
736504,2019,5,2019-05-01,7,0,2574.9,257,0,0.0,736504_2
736504,2019,5,2019-05-01,0,0,0.0,0,0,0.0,736504_2
738567,2019,5,2019-05-01,0,0,0.0,0,0,0.0,738567_2
738567,2019,5,2019-05-01,5,2,23724.0,2372,0,0.0,738567_2
746226,2019,5,2019-05-01,0,0,0.0,0,0,0.0,746226_2
746226,2019,5,2019-05-01,0,0,0.0,0,0,0.0,746226_2
750578,2019,5,2019-05-01,0,0,0.0,0,0,0.0,750578_2
750578,2019,5,2019-05-01,0,0,0.0,0,0,0.0,750578_2
750665,2019,5,2019-05-01,6,0,24159.6,2415,0,0.0,750665_2
750665,2019,5,2019-05-01,13,1,22168.8,2216,0,0.0,750665_2
774168,2019,5,2019-05-01,0,0,0.0,0,0,0.0,774168_2
774168,2019,5,2019-05-01,0,0,0.0,0,0,0.0,774168_2
775768,2019,5,2019-05-01,9,2,13274.1,1327,4064,40.5,775768_2
775768,2019,5,2019-05-01,0,0,0.0,0,0,0.0,775768_2
776466,2019,5,2019-05-01,0,0,0.0,0,0,0.0,776466_2
776466,2019,5,2019-05-01,0,0,0.0,0,0,0.0,776466_2
790940,2019,5,2019-05-01,0,0,0.0,0,0,0.0,790940_2
790940,2019,5,2019-05-01,0,0,0.0,0,0,0.0,790940_2
819842,2019,5,2019-05-01,0,0,0.0,0,0,0.0,819842_2
819842,2019,5,2019-05-01,0,0,0.0,0,0,0.0,819842_2
825517,2019,5,2019-05-01,13,3,8234.1,823,0,0.0,825517_2
825517,2019,5,2019-05-01,0,0,0.0,0,0,0.0,825517_2
825593,2019,5,2019-05-01,0,0,0.0,0,0,0.0,825593_2
825593,2019,5,2019-05-01,0,0,0.0,0,0,0.0,825593_2
831341,2019,5,2019-05-01,0,0,0.0,0,0,0.0,831341_2
831341,2019,5,2019-05-01,0,0,0.0,0,0,0.0,831341_2
841296,2019,5,2019-05-01,0,0,0.0,0,0,0.0,841296_2
841296,2019,5,2019-05-01,0,0,0.0,0,0,0.0,841296_2
849813,2019,5,2019-05-01,0,0,0.0,0,0,0.0,849813_2
849813,2019,5,2019-05-01,0,0,0.0,0,0,0.0,849813_2
869265,2019,5,2019-05-01,0,0,0.0,0,0,0.0,869265_2
869265,2019,5,2019-05-01,9,2,23851.8,2385,0,0.0,869265_2
869276,2019,5,2019-05-01,14,0,21170.7,2117,0,0.0,869276_2
869276,2019,5,2019-05-01,0,0,0.0,0,0,0.0,869276_2
874780,2019,5,2019-05-01,0,0,0.0,0,0,0.0,874780_2
874780,2019,5,2019-05-01,0,0,0.0,0,0,0.0,874780_2
876062,2019,5,2019-05-01,14,0,13686.3,1368,0,0.0,876062_2
876062,2019,5,2019-05-01,0,0,0.0,0,0,0.0,876062_2
886803,2019,5,2019-05-01,0,0,0.0,0,0,0.0,886803_2
886803,2019,5,2019-05-01,0,0,0.0,0,0,0.0,886803_2
890361,2019,5,2019-05-01,0,0,0.0,0,0,0.0,890361_2
890361,2019,5,2019-05-01,0,0,0.0,0,0,0.0,890361_2
890702,2019,5,2019-05-01,8,2,20765.7,2076,0,0.0,890702_2
890702,2019,5,2019-05-01,0,0,0.0,0,0,0.0,890702_2
896861,2019,5,2019-05-01,9,0,17660.7,1766,0,0.0,896861_2
896861,2019,5,2019-05-01,0,0,23560.2,2356,0,0.0,896861_2
897772,2019,5,2019-05-01,3,0,24357.6,2435,0,0.0,897772_2
897772,2019,5,2019-05-01,9,0,12049.2,1204,0,0.0,897772_2
899760,2019,5,2019-05-01,0,0,0.0,0,0,0.0,899760_2
899760,2019,5,2019-05-01,12,0,24386.4,2438,0,0.0,899760_2
902608,2019,5,2019-05-01,2,0,13453.2,1345,0,0.0,902608_2
902608,2019,5,2019-05-01,8,0,7545.6,754,0,0.0,902608_2
903359,2019,5,2019-05-01,0,0,0.0,0,0,0.0,903359_2
903359,2019,5,2019-05-01,0,0,0.0,0,0,0.0,903359_2
920175,2019,5,2019-05-01,1,0,17848.8,1784,0,0.0,920175_2
920175,2019,5,2019-05-01,0,0,0.0,0,0,0.0,920175_2
927026,2019,5,2019-05-01,6,6,24810.3,2481,0,0.0,927026_2
927026,2019,5,2019-05-01,7,6,9985.5,998,0,0.0,927026_2
949628,2019,5,2019-05-01,0,0,0.0,0,0,0.0,949628_2
949628,2019,5,2019-05-01,0,0,0.0,0,0,0.0,949628_2
950304,2019,5,2019-05-01,0,0,0.0,0,0,0.0,950304_2
950304,2019,5,2019-05-01,0,0,0.0,0,0,0.0,950304_2
950980,2019,5,2019-05-01,0,0,0.0,0,0,0.0,950980_2
950980,2019,5,2019-05-01,0,0,0.0,0,0,0.0,950980_2
951353,2019,5,2019-05-01,0,0,0.0,0,0,0.0,951353_2
951353,2019,5,2019-05-01,0,0,0.0,0,0,0.0,951353_2
958491,2019,5,2019-05-01,0,0,0.0,0,0,0.0,958491_2
958491,2019,5,2019-05-01,0,0,0.0,0,0,0.0,958491_2
965605,2019,5,2019-05-01,0,0,22620.6,2262,0,0.0,965605_2
965605,2019,5,2019-05-01,0,0,0.0,0,0,0.0,965605_2
968034,2019,5,2019-05-01,0,0,899.1,89,0,0.0,968034_2
968034,2019,5,2019-05-01,13,1,23080.5,2308,0,0.0,968034_2
969318,2019,5,2019-05-01,8,0,9171.9,917,0,0.0,969318_2
969318,2019,5,2019-05-01,8,1,1045.8,104,0,0.0,969318_2
971370,2019,5,2019-05-01,0,0,0.0,0,0,0.0,971370_2
971370,2019,5,2019-05-01,0,0,5543.1,554,0,0.0,971370_2
972686,2019,5,2019-05-01,6,0,1126.8,112,0,0.0,972686_2
972686,2019,5,2019-05-01,0,0,15462.0,1546,0,0.0,972686_2
974875,2019,5,2019-05-01,0,0,22437.0,2243,0,0.0,974875_2
974875,2019,5,2019-05-01,8,0,27335.7,2733,0,0.0,974875_2
979115,2019,5,2019-05-01,0,0,0.0,0,0,0.0,979115_2
979115,2019,5,2019-05-01,0,0,0.0,0,0,0.0,979115_2
981508,2019,5,2019-05-01,0,0,0.0,0,0,0.0,981508_2
981508,2019,5,2019-05-01,0,0,0.0,0,0,0.0,981508_2
988392,2019,5,2019-05-01,0,0,0.0,0,0,0.0,988392_2
988392,2019,5,2019-05-01,13,0,26121.6,2612,0,0.0,988392_2
989528,2019,5,2019-05-01,0,0,0.0,0,0,0.0,989528_2
989528,2019,5,2019-05-01,0,0,0.0,0,0,0.0,989528_2
990512,2019,5,2019-05-01,0,0,0.0,0,0,0.0,990512_2
990512,2019,5,2019-05-01,0,0,0.0,0,0,0.0,990512_2
992168,2019,5,2019-05-01,12,0,15154.2,1515,0,0.0,992168_2
992168,2019,5,2019-05-01,5,3,25453.8,2545,0,0.0,992168_2
101902,2019,6,2019-06-01,8,0,8018.1,801,0,0.0,101902_2
101902,2019,6,2019-06-01,9,4,17369.1,1736,0,0.0,101902_2
106001,2019,6,2019-06-01,0,0,0.0,0,0,0.0,106001_2
106001,2019,6,2019-06-01,3,0,655.2,65,0,0.0,106001_2
114414,2019,6,2019-06-01,0,0,0.0,0,0,0.0,114414_2
114414,2019,6,2019-06-01,8,0,11248.2,1124,0,0.0,114414_2
130331,2019,6,2019-06-01,0,0,0.0,0,0,0.0,130331_2
130331,2019,6,2019-06-01,0,0,0.0,0,0,0.0,130331_2
135421,2019,6,2019-06-01,0,0,3943.8,394,0,0.0,135421_2
135421,2019,6,2019-06-01,1,0,30899.7,3089,0,0.0,135421_2
193662,2019,6,2019-06-01,16,0,19292.4,1929,0,0.0,193662_2
193662,2019,6,2019-06-01,16,0,33855.3,3385,0,0.0,193662_2
198499,2019,6,2019-06-01,9,0,7263.0,726,0,0.0,198499_2
198499,2019,6,2019-06-01,0,0,0.0,0,0,0.0,198499_2
200519,2019,6,2019-06-01,9,0,12425.4,1242,0,0.0,200519_2
200519,2019,6,2019-06-01,10,0,28091.7,2809,0,0.0,200519_2
208241,2019,6,2019-06-01,0,0,0.0,0,0,0.0,208241_2
208241,2019,6,2019-06-01,0,0,0.0,0,0,0.0,208241_2
208485,2019,6,2019-06-01,14,4,23682.6,2368,0,0.0,208485_2
208485,2019,6,2019-06-01,0,0,0.0,0,0,0.0,208485_2
215508,2019,6,2019-06-01,1,1,13109.4,1310,0,0.0,215508_2
215508,2019,6,2019-06-01,0,0,0.0,0,0,0.0,215508_2
237094,2019,6,2019-06-01,13,0,20463.3,2046,0,0.0,237094_2
237094,2019,6,2019-06-01,15,6,18669.6,1866,0,0.0,237094_2
243741,2019,6,2019-06-01,6,0,26302.5,2630,0,0.0,243741_2
243741,2019,6,2019-06-01,2,2,12821.4,1282,3127,30.6,243741_2
255475,2019,6,2019-06-01,12,0,31368.6,3136,0,0.0,255475_2
255475,2019,6,2019-06-01,0,0,0.0,0,0,0.0,255475_2
255836,2019,6,2019-06-01,13,0,774.9,77,0,0.0,255836_2
255836,2019,6,2019-06-01,0,0,0.0,0,0,0.0,255836_2
278854,2019,6,2019-06-01,16,0,18703.8,1870,0,0.0,278854_2
278854,2019,6,2019-06-01,16,2,11398.5,1139,0,0.0,278854_2
279419,2019,6,2019-06-01,0,0,0.0,0,0,0.0,279419_2
279419,2019,6,2019-06-01,0,0,0.0,0,0,0.0,279419_2
286636,2019,6,2019-06-01,9,7,23148.9,2314,5758,56.7,286636_2
286636,2019,6,2019-06-01,0,0,0.0,0,0,0.0,286636_2
295906,2019,6,2019-06-01,11,0,14822.1,1482,0,0.0,295906_2
295906,2019,6,2019-06-01,3,0,2619.0,261,0,0.0,295906_2
304600,2019,6,2019-06-01,0,0,0.0,0,0,0.0,304600_2
304600,2019,6,2019-06-01,0,0,0.0,0,0,0.0,304600_2
308480,2019,6,2019-06-01,0,0,0.0,0,0,0.0,308480_2
308480,2019,6,2019-06-01,0,0,0.0,0,0,0.0,308480_2
309230,2019,6,2019-06-01,0,0,0.0,0,0,0.0,309230_2
309230,2019,6,2019-06-01,4,4,11120.4,1112,0,0.0,309230_2
322169,2019,6,2019-06-01,2,2,18840.6,1884,0,0.0,322169_2
322169,2019,6,2019-06-01,12,0,3790.8,379,0,0.0,322169_2
323821,2019,6,2019-06-01,0,0,9300.6,930,0,0.0,323821_2
323821,2019,6,2019-06-01,0,0,0.0,0,0,0.0,323821_2
328623,2019,6,2019-06-01,1,1,18595.8,1859,0,0.0,328623_2
328623,2019,6,2019-06-01,3,3,3694.5,369,0,0.0,328623_2
336882,2019,6,2019-06-01,17,5,31843.8,3184,4452,44.1,336882_2
336882,2019,6,2019-06-01,5,0,26696.7,2669,0,0.0,336882_2
351615,2019,6,2019-06-01,4,1,1401.3,140,0,0.0,351615_2
351615,2019,6,2019-06-01,0,0,0.0,0,0,0.0,351615_2
351937,2019,6,2019-06-01,0,0,0.0,0,0,0.0,351937_2
351937,2019,6,2019-06-01,0,0,0.0,0,0,0.0,351937_2
354438,2019,6,2019-06-01,0,0,0.0,0,0,0.0,354438_2
354438,2019,6,2019-06-01,0,0,0.0,0,0,0.0,354438_2
357901,2019,6,2019-06-01,0,0,0.0,0,0,0.0,357901_2
357901,2019,6,2019-06-01,0,0,0.0,0,0,0.0,357901_2
361237,2019,6,2019-06-01,14,1,11636.1,1163,0,0.0,361237_2
361237,2019,6,2019-06-01,0,0,0.0,0,0,0.0,361237_2
368073,2019,6,2019-06-01,0,0,0.0,0,0,0.0,368073_2
368073,2019,6,2019-06-01,4,0,11457.0,1145,0,0.0,368073_2
373638,2019,6,2019-06-01,0,0,0.0,0,0,0.0,373638_2
373638,2019,6,2019-06-01,0,0,0.0,0,0,0.0,373638_2
402697,2019,6,2019-06-01,0,0,0.0,0,0,0.0,402697_2
402697,2019,6,2019-06-01,0,0,0.0,0,0,0.0,402697_2
411030,2019,6,2019-06-01,0,0,0.0,0,0,0.0,411030_2
411030,2019,6,2019-06-01,0,0,0.0,0,0,0.0,411030_2
411523,2019,6,2019-06-01,5,0,2300.4,230,0,0.0,411523_2
411523,2019,6,2019-06-01,13,7,24300.0,2430,5180,51.3,411523_2
417240,2019,6,2019-06-01,9,0,23989.5,2398,0,0.0,417240_2
417240,2019,6,2019-06-01,8,4,11000.7,1100,4304,42.3,417240_2
434807,2019,6,2019-06-01,14,0,24588.0,2458,0,0.0,434807_2
434807,2019,6,2019-06-01,0,0,0.0,0,0,0.0,434807_2
444092,2019,6,2019-06-01,6,4,9204.3,920,0,0.0,444092_2
444092,2019,6,2019-06-01,9,0,5669.1,566,0,0.0,444092_2
460272,2019,6,2019-06-01,0,0,0.0,0,0,0.0,460272_2
460272,2019,6,2019-06-01,0,0,0.0,0,0,0.0,460272_2
464187,2019,6,2019-06-01,15,0,20952.9,2095,4369,43.2,464187_2
464187,2019,6,2019-06-01,15,0,10107.0,1010,0,0.0,464187_2
464256,2019,6,2019-06-01,0,0,0.0,0,0,0.0,464256_2
464256,2019,6,2019-06-01,0,0,0.0,0,0,0.0,464256_2
465260,2019,6,2019-06-01,0,0,0.0,0,0,0.0,465260_2
465260,2019,6,2019-06-01,0,0,0.0,0,0,0.0,465260_2
470998,2019,6,2019-06-01,0,0,0.0,0,0,0.0,470998_2
470998,2019,6,2019-06-01,0,0,0.0,0,0,0.0,470998_2
474305,2019,6,2019-06-01,0,0,0.0,0,0,0.0,474305_2
474305,2019,6,2019-06-01,0,0,0.0,0,0,0.0,474305_2
486860,2019,6,2019-06-01,0,0,0.0,0,0,0.0,486860_2
486860,2019,6,2019-06-01,0,0,0.0,0,0,0.0,486860_2
499874,2019,6,2019-06-01,0,0,0.0,0,0,0.0,499874_2
499874,2019,6,2019-06-01,16,0,8353.8,835,0,0.0,499874_2
511862,2019,6,2019-06-01,11,0,31903.2,3190,0,0.0,511862_2
511862,2019,6,2019-06-01,6,6,34337.7,3433,0,0.0,511862_2
512296,2019,6,2019-06-01,13,5,9118.8,911,0,0.0,512296_2
512296,2019,6,2019-06-01,1,0,21029.4,2102,0,0.0,512296_2
528447,2019,6,2019-06-01,4,0,11941.2,1194,0,0.0,528447_2
528447,2019,6,2019-06-01,8,2,19754.1,1975,0,0.0,528447_2
536021,2019,6,2019-06-01,0,0,0.0,0,0,0.0,536021_2
536021,2019,6,2019-06-01,0,0,0.0,0,0,0.0,536021_2
546259,2019,6,2019-06-01,0,0,0.0,0,0,0.0,546259_2
546259,2019,6,2019-06-01,0,0,0.0,0,0,0.0,546259_2
547522,2019,6,2019-06-01,0,0,0.0,0,0,0.0,547522_2
547522,2019,6,2019-06-01,0,0,0.0,0,0,0.0,547522_2
573446,2019,6,2019-06-01,10,0,19534.5,1953,0,0.0,573446_2
573446,2019,6,2019-06-01,0,0,0.0,0,0,0.0,573446_2
582493,2019,6,2019-06-01,0,0,0.0,0,0,0.0,582493_2
582493,2019,6,2019-06-01,11,2,901.8,90,0,0.0,582493_2
584782,2019,6,2019-06-01,0,0,0.0,0,0,0.0,584782_2
584782,2019,6,2019-06-01,0,0,0.0,0,0,0.0,584782_2
584833,2019,6,2019-06-01,0,0,0.0,0,0,0.0,584833_2
584833,2019,6,2019-06-01,0,0,0.0,0,0,0.0,584833_2
585756,2019,6,2019-06-01,0,0,0.0,0,0,0.0,585756_2
585756,2019,6,2019-06-01,0,0,0.0,0,0,0.0,585756_2
593252,2019,6,2019-06-01,0,0,0.0,0,0,0.0,593252_2
593252,2019,6,2019-06-01,0,0,0.0,0,0,0.0,593252_2
601131,2019,6,2019-06-01,2,0,19593.9,1959,0,0.0,601131_2
601131,2019,6,2019-06-01,0,0,0.0,0,0,0.0,601131_2
604274,2019,6,2019-06-01,0,0,0.0,0,0,0.0,604274_2
604274,2019,6,2019-06-01,8,3,28414.8,2841,0,0.0,604274_2
604870,2019,6,2019-06-01,15,0,15308.1,1530,0,0.0,604870_2
604870,2019,6,2019-06-01,9,2,35415.9,3541,5498,54.9,604870_2
615439,2019,6,2019-06-01,0,0,0.0,0,0,0.0,615439_2
615439,2019,6,2019-06-01,0,0,0.0,0,0,0.0,615439_2
615561,2019,6,2019-06-01,10,3,24753.6,2475,0,0.0,615561_2
615561,2019,6,2019-06-01,4,0,24990.3,2499,0,0.0,615561_2
617489,2019,6,2019-06-01,0,0,0.0,0,0,0.0,617489_2
617489,2019,6,2019-06-01,8,6,4133.7,413,0,0.0,617489_2
622975,2019,6,2019-06-01,0,0,0.0,0,0,0.0,622975_2
622975,2019,6,2019-06-01,0,0,0.0,0,0,0.0,622975_2
642020,2019,6,2019-06-01,0,0,0.0,0,0,0.0,642020_2
642020,2019,6,2019-06-01,10,0,19153.8,1915,0,0.0,642020_2
646756,2019,6,2019-06-01,0,0,0.0,0,0,0.0,646756_2
646756,2019,6,2019-06-01,0,0,0.0,0,0,0.0,646756_2
650466,2019,6,2019-06-01,9,0,958.5,95,0,0.0,650466_2
650466,2019,6,2019-06-01,13,7,28109.7,2810,0,0.0,650466_2
653081,2019,6,2019-06-01,0,0,0.0,0,0,0.0,653081_2
653081,2019,6,2019-06-01,0,0,0.0,0,0,0.0,653081_2
682979,2019,6,2019-06-01,12,0,9320.4,932,0,0.0,682979_2
682979,2019,6,2019-06-01,12,0,25042.5,2504,0,0.0,682979_2
684123,2019,6,2019-06-01,17,6,2187.9,218,0,0.0,684123_2
684123,2019,6,2019-06-01,5,0,24402.6,2440,0,0.0,684123_2
684881,2019,6,2019-06-01,0,0,0.0,0,0,0.0,684881_2
684881,2019,6,2019-06-01,0,0,29594.7,2959,0,0.0,684881_2
684889,2019,6,2019-06-01,15,7,13477.5,1347,5757,56.7,684889_2
684889,2019,6,2019-06-01,0,0,0.0,0,0,0.0,684889_2
687951,2019,6,2019-06-01,0,0,0.0,0,0,0.0,687951_2
687951,2019,6,2019-06-01,0,0,0.0,0,0,0.0,687951_2
702482,2019,6,2019-06-01,0,0,0.0,0,0,0.0,702482_2
702482,2019,6,2019-06-01,0,0,0.0,0,0,0.0,702482_2
713132,2019,6,2019-06-01,0,0,0.0,0,0,0.0,713132_2
713132,2019,6,2019-06-01,9,0,20406.6,2040,0,0.0,713132_2
727507,2019,6,2019-06-01,0,0,0.0,0,0,0.0,727507_2
727507,2019,6,2019-06-01,0,0,0.0,0,0,0.0,727507_2
732304,2019,6,2019-06-01,0,0,0.0,0,0,0.0,732304_2
732304,2019,6,2019-06-01,0,0,0.0,0,0,0.0,732304_2
736504,2019,6,2019-06-01,0,0,0.0,0,0,0.0,736504_2
736504,2019,6,2019-06-01,11,6,35553.6,3555,0,0.0,736504_2
