Loyalty#,Year,Month,YearMonthDate,NumFlights,NumFlightsWithCompanions,DistanceKM,PointsAccumulated,PointsRedeemed,DollarCostPointsRedeemed
680485,2019,4,2019-04-01,0,0,0.0,0,0,0.0
680754,2019,4,2019-04-01,0,0,0.0,0,0,0.0
683276,2019,4,2019-04-01,0,0,0.0,0,0,0.0
683909,2019,4,2019-04-01,0,0,0.0,0,0,0.0
684103,2019,4,2019-04-01,0,0,0.0,0,0,0.0
684835,2019,4,2019-04-01,0,0,0.0,0,0,0.0
688524,2019,4,2019-04-01,0,0,0.0,0,0,0.0
688731,2019,4,2019-04-01,0,0,0.0,0,0,0.0
692936,2019,4,2019-04-01,0,0,0.0,0,0,0.0
696562,2019,4,2019-04-01,0,0,0.0,0,0,0.0
696609,2019,4,2019-04-01,0,0,0.0,0,0,0.0
696864,2019,4,2019-04-01,0,0,0.0,0,0,0.0
697680,2019,4,2019-04-01,0,0,0.0,0,0,0.0
702686,2019,4,2019-04-01,0,0,0.0,0,0,0.0
704607,2019,4,2019-04-01,0,0,0.0,0,0,0.0
707762,2019,4,2019-04-01,0,0,0.0,0,0,0.0
708933,2019,4,2019-04-01,0,0,0.0,0,0,0.0
713067,2019,4,2019-04-01,0,0,0.0,0,0,0.0
714379,2019,4,2019-04-01,0,0,0.0,0,0,0.0
718454,2019,4,2019-04-01,0,0,0.0,0,0,0.0
718752,2019,4,2019-04-01,11,0,11054.7,1105,0,0.0
718962,2019,4,2019-04-01,0,0,0.0,0,0,0.0
719162,2019,4,2019-04-01,9,2,1508.4,150,4503,45.0
723968,2019,4,2019-04-01,0,0,0.0,0,0,0.0
725962,2019,4,2019-04-01,0,0,0.0,0,0,0.0
729805,2019,4,2019-04-01,8,0,5402.7,540,0,0.0
737604,2019,4,2019-04-01,0,0,0.0,0,0,0.0
746385,2019,4,2019-04-01,0,0,0.0,0,0,0.0
748286,2019,4,2019-04-01,0,0,0.0,0,0,0.0
748586,2019,4,2019-04-01,0,0,0.0,0,0,0.0
748914,2019,4,2019-04-01,0,0,0.0,0,0,0.0
750688,2019,4,2019-04-01,0,0,0.0,0,0,0.0
752259,2019,4,2019-04-01,3,3,12543.3,1254,3283,32.4
753864,2019,4,2019-04-01,0,0,0.0,0,0,0.0
756317,2019,4,2019-04-01,0,0,0.0,0,0,0.0
756341,2019,4,2019-04-01,0,0,0.0,0,0,0.0
756663,2019,4,2019-04-01,0,0,0.0,0,0,0.0
756867,2019,4,2019-04-01,5,2,2904.3,290,0,0.0
759223,2019,4,2019-04-01,0,0,0.0,0,0,0.0
759417,2019,4,2019-04-01,0,0,0.0,0,0,0.0
761600,2019,4,2019-04-01,0,0,0.0,0,0,0.0
762389,2019,4,2019-04-01,3,3,2418.3,241,2651,26.1
763224,2019,4,2019-04-01,0,0,0.0,0,0,0.0
763520,2019,4,2019-04-01,2,2,12672.0,1267,4539,45.0
764703,2019,4,2019-04-01,0,0,0.0,0,0,0.0
766262,2019,4,2019-04-01,0,0,0.0,0,0,0.0
767857,2019,4,2019-04-01,0,0,0.0,0,0,0.0
767864,2019,4,2019-04-01,0,0,0.0,0,0,0.0
768959,2019,4,2019-04-01,0,0,0.0,0,0,0.0
770759,2019,4,2019-04-01,0,0,0.0,0,0,0.0
771872,2019,4,2019-04-01,0,0,0.0,0,0,0.0
776956,2019,4,2019-04-01,1,1,22095.0,2209,0,0.0
780991,2019,4,2019-04-01,0,0,0.0,0,0,0.0
781797,2019,4,2019-04-01,10,3,7952.4,795,0,0.0
783515,2019,4,2019-04-01,7,6,7884.9,788,4336,43.2
787571,2019,4,2019-04-01,0,0,0.0,0,0,0.0
789288,2019,4,2019-04-01,5,3,4404.6,440,3815,37.8
790008,2019,4,2019-04-01,8,6,1237.5,123,0,0.0
792898,2019,4,2019-04-01,0,0,0.0,0,0,0.0
792932,2019,4,2019-04-01,0,0,0.0,0,0,0.0
797675,2019,4,2019-04-01,9,0,15017.4,1501,0,0.0
798662,2019,4,2019-04-01,0,0,0.0,0,0,0.0
799064,2019,4,2019-04-01,0,0,0.0,0,0,0.0
800220,2019,4,2019-04-01,0,0,0.0,0,0,0.0
801391,2019,4,2019-04-01,0,0,0.0,0,0,0.0
803656,2019,4,2019-04-01,0,0,0.0,0,0,0.0
804710,2019,4,2019-04-01,10,0,836.1,83,0,0.0
804770,2019,4,2019-04-01,0,0,0.0,0,0,0.0
804816,2019,4,2019-04-01,3,0,9703.8,970,0,0.0
805902,2019,4,2019-04-01,0,0,0.0,0,0,0.0
807211,2019,4,2019-04-01,0,0,0.0,0,0,0.0
809218,2019,4,2019-04-01,3,0,1128.6,112,0,0.0
811333,2019,4,2019-04-01,10,0,7284.6,728,0,0.0
811959,2019,4,2019-04-01,0,0,0.0,0,0,0.0
816330,2019,4,2019-04-01,0,0,0.0,0,0,0.0
819448,2019,4,2019-04-01,0,0,0.0,0,0,0.0
822102,2019,4,2019-04-01,0,0,0.0,0,0,0.0
823453,2019,4,2019-04-01,0,0,0.0,0,0,0.0
826589,2019,4,2019-04-01,0,0,0.0,0,0,0.0
827194,2019,4,2019-04-01,0,0,0.0,0,0,0.0
827790,2019,4,2019-04-01,0,0,0.0,0,0,0.0
828862,2019,4,2019-04-01,0,0,0.0,0,0,0.0
831812,2019,4,2019-04-01,0,0,0.0,0,0,0.0
834063,2019,4,2019-04-01,0,0,0.0,0,0,0.0
835440,2019,4,2019-04-01,7,0,16651.8,1665,0,0.0
836295,2019,4,2019-04-01,0,0,0.0,0,0,0.0
838553,2019,4,2019-04-01,0,0,0.0,0,0,0.0
839494,2019,4,2019-04-01,0,0,0.0,0,0,0.0
844677,2019,4,2019-04-01,3,2,2353.5,235,0,0.0
845613,2019,4,2019-04-01,0,0,0.0,0,0,0.0
846033,2019,4,2019-04-01,0,0,0.0,0,0,0.0
847312,2019,4,2019-04-01,0,0,0.0,0,0,0.0
850123,2019,4,2019-04-01,0,0,0.0,0,0,0.0
853540,2019,4,2019-04-01,0,0,0.0,0,0,0.0
855384,2019,4,2019-04-01,3,0,9326.7,932,0,0.0
857538,2019,4,2019-04-01,0,0,0.0,0,0,0.0
865803,2019,4,2019-04-01,2,0,498.6,49,0,0.0
866995,2019,4,2019-04-01,0,0,0.0,0,0,0.0
868552,2019,4,2019-04-01,0,0,0.0,0,0,0.0
869672,2019,4,2019-04-01,0,0,0.0,0,0,0.0
871094,2019,4,2019-04-01,6,1,1053.9,105,4453,44.1
874161,2019,4,2019-04-01,0,0,0.0,0,0,0.0
879416,2019,4,2019-04-01,0,0,0.0,0,0,0.0
882409,2019,4,2019-04-01,0,0,0.0,0,0,0.0
883025,2019,4,2019-04-01,0,0,0.0,0,0,0.0
885497,2019,4,2019-04-01,0,0,0.0,0,0,0.0
888316,2019,4,2019-04-01,0,0,0.0,0,0,0.0
890753,2019,4,2019-04-01,0,0,0.0,0,0,0.0
892066,2019,4,2019-04-01,0,0,0.0,0,0,0.0
901461,2019,4,2019-04-01,0,0,0.0,0,0,0.0
902277,2019,4,2019-04-01,9,6,6773.4,677,0,0.0
907015,2019,4,2019-04-01,0,0,0.0,0,0,0.0
907595,2019,4,2019-04-01,0,0,0.0,0,0,0.0
908729,2019,4,2019-04-01,8,5,3520.8,352,2364,23.4
909238,2019,4,2019-04-01,0,0,0.0,0,0,0.0
910336,2019,4,2019-04-01,0,0,0.0,0,0,0.0
910416,2019,4,2019-04-01,0,0,0.0,0,0,0.0
918807,2019,4,2019-04-01,5,3,23246.1,2324,0,0.0
923108,2019,4,2019-04-01,0,0,0.0,0,0,0.0
925164,2019,4,2019-04-01,0,0,0.0,0,0,0.0
926867,2019,4,2019-04-01,0,0,0.0,0,0,0.0
929455,2019,4,2019-04-01,0,0,0.0,0,0,0.0
930620,2019,4,2019-04-01,0,0,0.0,0,0,0.0
935313,2019,4,2019-04-01,0,0,0.0,0,0,0.0
935862,2019,4,2019-04-01,0,0,0.0,0,0,0.0
936603,2019,4,2019-04-01,0,0,0.0,0,0,0.0
939103,2019,4,2019-04-01,6,0,14127.3,1412,0,0.0
939289,2019,4,2019-04-01,0,0,0.0,0,0,0.0
941194,2019,4,2019-04-01,0,0,0.0,0,0,0.0
942685,2019,4,2019-04-01,0,0,0.0,0,0,0.0
944491,2019,4,2019-04-01,1,0,11587.5,1158,0,0.0
946645,2019,4,2019-04-01,1,1,6729.3,672,2708,27.0
946963,2019,4,2019-04-01,0,0,10069.2,1006,0,0.0
947123,2019,4,2019-04-01,0,0,0.0,0,0,0.0
948404,2019,4,2019-04-01,4,1,14239.8,1423,3227,31.5
949612,2019,4,2019-04-01,0,0,0.0,0,0,0.0
950252,2019,4,2019-04-01,0,0,0.0,0,0,0.0
952696,2019,4,2019-04-01,0,0,0.0,0,0,0.0
953612,2019,4,2019-04-01,0,0,0.0,0,0,0.0
953757,2019,4,2019-04-01,0,0,0.0,0,0,0.0
953892,2019,4,2019-04-01,0,0,0.0,0,0,0.0
956081,2019,4,2019-04-01,3,1,23043.6,2304,0,0.0
958743,2019,4,2019-04-01,0,0,0.0,0,0,0.0
958941,2019,4,2019-04-01,0,0,0.0,0,0,0.0
960253,2019,4,2019-04-01,0,0,0.0,0,0,0.0
964206,2019,4,2019-04-01,0,0,0.0,0,0,0.0
966580,2019,4,2019-04-01,0,0,0.0,0,0,0.0
967693,2019,4,2019-04-01,9,0,12181.5,1218,0,0.0
968064,2019,4,2019-04-01,0,0,0.0,0,0,0.0
969632,2019,4,2019-04-01,7,0,17786.7,1778,0,0.0
969719,2019,4,2019-04-01,0,0,0.0,0,0,0.0
972671,2019,4,2019-04-01,0,0,0.0,0,0,0.0
973104,2019,4,2019-04-01,0,0,0.0,0,0,0.0
973407,2019,4,2019-04-01,0,0,0.0,0,0,0.0
976004,2019,4,2019-04-01,0,0,0.0,0,0,0.0
977693,2019,4,2019-04-01,0,0,0.0,0,0,0.0
979449,2019,4,2019-04-01,6,1,3260.7,326,0,0.0
982543,2019,4,2019-04-01,0,0,0.0,0,0,0.0
983393,2019,4,2019-04-01,3,3,20090.7,2009,4559,45.0
983551,2019,4,2019-04-01,1,0,6264.9,626,0,0.0
984713,2019,4,2019-04-01,0,0,0.0,0,0,0.0
985707,2019,4,2019-04-01,0,0,0.0,0,0,0.0
989067,2019,4,2019-04-01,0,0,0.0,0,0,0.0
989527,2019,4,2019-04-01,0,0,0.0,0,0,0.0
991627,2019,4,2019-04-01,0,0,0.0,0,0,0.0
992986,2019,4,2019-04-01,0,0,0.0,0,0,0.0
999891,2019,4,2019-04-01,0,0,0.0,0,0,0.0
103975,2019,5,2019-05-01,0,0,0.0,0,0,0.0
106444,2019,5,2019-05-01,0,0,0.0,0,0,0.0
108857,2019,5,2019-05-01,0,0,0.0,0,0,0.0
109023,2019,5,2019-05-01,0,0,0.0,0,0,0.0
116238,2019,5,2019-05-01,0,0,0.0,0,0,0.0
116897,2019,5,2019-05-01,0,0,0.0,0,0,0.0
121236,2019,5,2019-05-01,0,0,0.0,0,0,0.0
121751,2019,5,2019-05-01,0,0,0.0,0,0,0.0
122020,2019,5,2019-05-01,4,4,14065.2,1406,0,0.0
122283,2019,5,2019-05-01,6,1,19301.4,1930,0,0.0
123830,2019,5,2019-05-01,0,0,0.0,0,0,0.0
128749,2019,5,2019-05-01,0,0,0.0,0,0,0.0
134180,2019,5,2019-05-01,0,0,0.0,0,0,0.0
136049,2019,5,2019-05-01,0,0,0.0,0,0,0.0
137251,2019,5,2019-05-01,0,0,0.0,0,0,0.0
139600,2019,5,2019-05-01,0,0,0.0,0,0,0.0
141181,2019,5,2019-05-01,0,0,0.0,0,0,0.0
145017,2019,5,2019-05-01,0,0,0.0,0,0,0.0
149430,2019,5,2019-05-01,0,0,0.0,0,0,0.0
149841,2019,5,2019-05-01,0,0,0.0,0,0,0.0
151967,2019,5,2019-05-01,0,0,0.0,0,0,0.0
153760,2019,5,2019-05-01,0,0,0.0,0,0,0.0
153953,2019,5,2019-05-01,0,0,0.0,0,0,0.0
154782,2019,5,2019-05-01,0,0,0.0,0,0,0.0
155253,2019,5,2019-05-01,0,0,0.0,0,0,0.0
157902,2019,5,2019-05-01,0,0,0.0,0,0,0.0
164017,2019,5,2019-05-01,0,0,0.0,0,0,0.0
165260,2019,5,2019-05-01,14,2,16749.0,1674,0,0.0
169699,2019,5,2019-05-01,0,0,0.0,0,0,0.0
170152,2019,5,2019-05-01,0,0,0.0,0,0,0.0
170801,2019,5,2019-05-01,0,0,0.0,0,0,0.0
172233,2019,5,2019-05-01,0,0,0.0,0,0,0.0
173673,2019,5,2019-05-01,6,5,25276.5,2527,0,0.0
173834,2019,5,2019-05-01,0,0,0.0,0,0,0.0
174669,2019,5,2019-05-01,0,0,0.0,0,0,0.0
176521,2019,5,2019-05-01,0,0,0.0,0,0,0.0
177345,2019,5,2019-05-01,0,0,0.0,0,0,0.0
178081,2019,5,2019-05-01,0,0,0.0,0,0,0.0
179489,2019,5,2019-05-01,0,0,0.0,0,0,0.0
187876,2019,5,2019-05-01,0,0,0.0,0,0,0.0
189146,2019,5,2019-05-01,0,0,0.0,0,0,0.0
191558,2019,5,2019-05-01,0,0,0.0,0,0,0.0
191869,2019,5,2019-05-01,6,2,1470.6,147,0,0.0
197973,2019,5,2019-05-01,0,0,0.0,0,0,0.0
201055,2019,5,2019-05-01,0,0,0.0,0,0,0.0
202182,2019,5,2019-05-01,0,0,0.0,0,0,0.0
204111,2019,5,2019-05-01,0,0,0.0,0,0,0.0
205465,2019,5,2019-05-01,0,0,0.0,0,0,0.0
205698,2019,5,2019-05-01,0,0,0.0,0,0,0.0
207047,2019,5,2019-05-01,0,0,0.0,0,0,0.0
208375,2019,5,2019-05-01,0,0,0.0,0,0,0.0
208668,2019,5,2019-05-01,0,0,0.0,0,0,0.0
211755,2019,5,2019-05-01,5,5,19258.2,1925,4570,45.0
212579,2019,5,2019-05-01,0,0,0.0,0,0,0.0
212695,2019,5,2019-05-01,0,0,0.0,0,0,0.0
212977,2019,5,2019-05-01,0,0,0.0,0,0,0.0
219043,2019,5,2019-05-01,9,0,800.1,80,0,0.0
222050,2019,5,2019-05-01,0,0,0.0,0,0,0.0
223643,2019,5,2019-05-01,0,0,0.0,0,0,0.0
225205,2019,5,2019-05-01,0,0,0.0,0,0,0.0
226804,2019,5,2019-05-01,0,0,0.0,0,0,0.0
227303,2019,5,2019-05-01,0,0,0.0,0,0,0.0
229204,2019,5,2019-05-01,0,0,0.0,0,0,0.0
230687,2019,5,2019-05-01,0,0,0.0,0,0,0.0
232907,2019,5,2019-05-01,0,0,0.0,0,0,0.0
233774,2019,5,2019-05-01,0,0,0.0,0,0,0.0
233969,2019,5,2019-05-01,13,1,2059.2,205,0,0.0
244721,2019,5,2019-05-01,0,0,0.0,0,0,0.0
244844,2019,5,2019-05-01,0,0,0.0,0,0,0.0
245307,2019,5,2019-05-01,0,0,0.0,0,0,0.0
247833,2019,5,2019-05-01,0,0,0.0,0,0,0.0
249466,2019,5,2019-05-01,12,0,8463.6,846,0,0.0
251223,2019,5,2019-05-01,0,0,0.0,0,0,0.0
252110,2019,5,2019-05-01,6,4,28468.8,2846,4314,42.3
256013,2019,5,2019-05-01,0,0,21966.3,2196,0,0.0
257985,2019,5,2019-05-01,0,0,0.0,0,0,0.0
261044,2019,5,2019-05-01,6,0,1526.4,152,0,0.0
262937,2019,5,2019-05-01,0,0,0.0,0,0,0.0
263068,2019,5,2019-05-01,0,0,0.0,0,0,0.0
263302,2019,5,2019-05-01,0,0,0.0,0,0,0.0
263339,2019,5,2019-05-01,0,0,0.0,0,0,0.0
263402,2019,5,2019-05-01,0,0,0.0,0,0,0.0
264904,2019,5,2019-05-01,0,0,0.0,0,0,0.0
269565,2019,5,2019-05-01,0,0,0.0,0,0,0.0
270011,2019,5,2019-05-01,0,0,0.0,0,0,0.0
270759,2019,5,2019-05-01,0,0,0.0,0,0,0.0
274179,2019,5,2019-05-01,0,0,0.0,0,0,0.0
275049,2019,5,2019-05-01,4,1,20599.2,2059,4149,41.4
279883,2019,5,2019-05-01,0,0,0.0,0,0,0.0
284419,2019,5,2019-05-01,0,0,0.0,0,0,0.0
288451,2019,5,2019-05-01,0,0,0.0,0,0,0.0
288774,2019,5,2019-05-01,0,0,0.0,0,0,0.0
290184,2019,5,2019-05-01,7,7,12969.9,1296,3424,34.2
290445,2019,5,2019-05-01,10,3,4589.1,458,3365,33.3
295355,2019,5,2019-05-01,0,0,0.0,0,0,0.0
298098,2019,5,2019-05-01,0,0,0.0,0,0,0.0
302460,2019,5,2019-05-01,0,0,0.0,0,0,0.0
308704,2019,5,2019-05-01,3,0,18878.4,1887,0,0.0
310681,2019,5,2019-05-01,0,0,0.0,0,0,0.0
311841,2019,5,2019-05-01,0,0,0.0,0,0,0.0
312312,2019,5,2019-05-01,8,5,1083.6,108,0,0.0
313673,2019,5,2019-05-01,0,0,0.0,0,0,0.0
313982,2019,5,2019-05-01,0,0,0.0,0,0,0.0
316666,2019,5,2019-05-01,0,0,0.0,0,0,0.0
317001,2019,5,2019-05-01,0,0,0.0,0,0,0.0
319901,2019,5,2019-05-01,0,0,0.0,0,0,0.0
320183,2019,5,2019-05-01,0,0,0.0,0,0,0.0
324013,2019,5,2019-05-01,0,0,0.0,0,0,0.0
327203,2019,5,2019-05-01,0,0,0.0,0,0,0.0
327638,2019,5,2019-05-01,0,0,0.0,0,0,0.0
328349,2019,5,2019-05-01,0,0,0.0,0,0,0.0
331669,2019,5,2019-05-01,0,0,0.0,0,0,0.0
336665,2019,5,2019-05-01,0,0,0.0,0,0,0.0
340874,2019,5,2019-05-01,0,0,0.0,0,0,0.0
343139,2019,5,2019-05-01,0,0,0.0,0,0,0.0
344372,2019,5,2019-05-01,0,0,0.0,0,0,0.0
344669,2019,5,2019-05-01,0,0,0.0,0,0,0.0
344749,2019,5,2019-05-01,0,0,0.0,0,0,0.0
346766,2019,5,2019-05-01,0,0,0.0,0,0,0.0
347423,2019,5,2019-05-01,0,0,0.0,0,0,0.0
349577,2019,5,2019-05-01,0,0,0.0,0,0,0.0
351461,2019,5,2019-05-01,0,0,0.0,0,0,0.0
352581,2019,5,2019-05-01,0,0,0.0,0,0,0.0
354206,2019,5,2019-05-01,0,0,0.0,0,0,0.0
355099,2019,5,2019-05-01,0,0,0.0,0,0,0.0
355331,2019,5,2019-05-01,9,1,2999.7,299,2823,27.9
355724,2019,5,2019-05-01,0,0,0.0,0,0,0.0
358968,2019,5,2019-05-01,0,0,0.0,0,0,0.0
360732,2019,5,2019-05-01,0,0,0.0,0,0,0.0
363780,2019,5,2019-05-01,0,0,0.0,0,0,0.0
363967,2019,5,2019-05-01,0,0,0.0,0,0,0.0
364710,2019,5,2019-05-01,0,0,0.0,0,0,0.0
365166,2019,5,2019-05-01,0,0,0.0,0,0,0.0
370405,2019,5,2019-05-01,0,0,0.0,0,0,0.0
371675,2019,5,2019-05-01,6,6,6299.1,629,4789,47.7
373888,2019,5,2019-05-01,0,0,0.0,0,0,0.0
375722,2019,5,2019-05-01,8,0,16713.0,1671,0,0.0
376862,2019,5,2019-05-01,7,4,2653.2,265,0,0.0
376983,2019,5,2019-05-01,0,0,0.0,0,0,0.0
379117,2019,5,2019-05-01,0,0,0.0,0,0,0.0
380954,2019,5,2019-05-01,0,0,0.0,0,0,0.0
381308,2019,5,2019-05-01,0,0,0.0,0,0,0.0
384010,2019,5,2019-05-01,0,0,0.0,0,0,0.0
384602,2019,5,2019-05-01,2,0,27556.2,2755,0,0.0
387553,2019,5,2019-05-01,0,0,0.0,0,0,0.0
390980,2019,5,2019-05-01,4,0,4289.4,428,0,0.0
392953,2019,5,2019-05-01,0,0,0.0,0,0,0.0
394927,2019,5,2019-05-01,0,0,0.0,0,0,0.0
394946,2019,5,2019-05-01,0,0,0.0,0,0,0.0
396048,2019,5,2019-05-01,0,0,0.0,0,0,0.0
396920,2019,5,2019-05-01,1,1,4179.6,417,0,0.0
399555,2019,5,2019-05-01,0,0,0.0,0,0,0.0
400079,2019,5,2019-05-01,1,0,28935.0,2893,0,0.0
400404,2019,5,2019-05-01,8,2,1872.0,187,4693,46.8
405698,2019,5,2019-05-01,0,0,0.0,0,0,0.0
405739,2019,5,2019-05-01,1,1,3607.2,360,5152,51.3
406294,2019,5,2019-05-01,2,0,590.4,59,3417,33.3
409989,2019,5,2019-05-01,0,0,0.0,0,0,0.0
412743,2019,5,2019-05-01,0,0,0.0,0,0,0.0
419626,2019,5,2019-05-01,0,0,0.0,0,0,0.0
421252,2019,5,2019-05-01,0,0,0.0,0,0,0.0
422164,2019,5,2019-05-01,0,0,0.0,0,0,0.0
422805,2019,5,2019-05-01,0,0,0.0,0,0,0.0
425779,2019,5,2019-05-01,9,0,13511.7,1351,0,0.0
428826,2019,5,2019-05-01,0,0,0.0,0,0,0.0
432059,2019,5,2019-05-01,14,1,4046.4,404,0,0.0
432941,2019,5,2019-05-01,0,0,0.0,0,0,0.0
432961,2019,5,2019-05-01,0,0,0.0,0,0,0.0
433477,2019,5,2019-05-01,0,0,0.0,0,0,0.0
436041,2019,5,2019-05-01,0,0,0.0,0,0,0.0
436419,2019,5,2019-05-01,0,0,0.0,0,0,0.0
436805,2019,5,2019-05-01,0,0,0.0,0,0,0.0
438120,2019,5,2019-05-01,0,0,0.0,0,0,0.0
438707,2019,5,2019-05-01,9,0,19773.9,1977,0,0.0
439068,2019,5,2019-05-01,0,0,0.0,0,0,0.0
442695,2019,5,2019-05-01,0,0,0.0,0,0,0.0
445146,2019,5,2019-05-01,0,0,0.0,0,0,0.0
445839,2019,5,2019-05-01,9,1,20196.0,2019,0,0.0
452994,2019,5,2019-05-01,0,0,0.0,0,0,0.0
456613,2019,5,2019-05-01,0,0,0.0,0,0,0.0
457605,2019,5,2019-05-01,0,0,0.0,0,0,0.0
460037,2019,5,2019-05-01,0,0,0.0,0,0,0.0
461012,2019,5,2019-05-01,12,0,11190.6,1119,0,0.0
461540,2019,5,2019-05-01,0,0,0.0,0,0,0.0
462232,2019,5,2019-05-01,0,0,0.0,0,0,0.0
464117,2019,5,2019-05-01,0,0,0.0,0,0,0.0
469075,2019,5,2019-05-01,0,0,0.0,0,0,0.0
476080,2019,5,2019-05-01,6,1,16259.4,1625,0,0.0
478284,2019,5,2019-05-01,0,0,0.0,0,0,0.0
479766,2019,5,2019-05-01,9,3,23040.9,2304,0,0.0
479960,2019,5,2019-05-01,0,0,0.0,0,0,0.0
480872,2019,5,2019-05-01,0,0,0.0,0,0,0.0
482370,2019,5,2019-05-01,0,0,0.0,0,0,0.0
482673,2019,5,2019-05-01,0,0,0.0,0,0,0.0
488151,2019,5,2019-05-01,12,2,28552.5,2855,0,0.0
489592,2019,5,2019-05-01,0,0,0.0,0,0,0.0
491005,2019,5,2019-05-01,0,0,0.0,0,0,0.0
492265,2019,5,2019-05-01,2,2,20412.0,2041,4634,45.9
493800,2019,5,2019-05-01,10,1,2300.4,230,0,0.0
494438,2019,5,2019-05-01,0,0,0.0,0,0,0.0
494552,2019,5,2019-05-01,0,0,0.0,0,0,0.0
496831,2019,5,2019-05-01,0,0,0.0,0,0,0.0
497226,2019,5,2019-05-01,0,0,0.0,0,0,0.0
499423,2019,5,2019-05-01,0,0,0.0,0,0,0.0
501165,2019,5,2019-05-01,0,0,0.0,0,0,0.0
501704,2019,5,2019-05-01,0,0,0.0,0,0,0.0
501885,2019,5,2019-05-01,0,0,0.0,0,0,0.0
503988,2019,5,2019-05-01,0,0,0.0,0,0,0.0
504190,2019,5,2019-05-01,0,0,0.0,0,0,0.0
505204,2019,5,2019-05-01,0,0,0.0,0,0,0.0
505776,2019,5,2019-05-01,0,0,0.0,0,0,0.0
508080,2019,5,2019-05-01,0,0,0.0,0,0,0.0
511437,2019,5,2019-05-01,0,0,0.0,0,0,0.0
511981,2019,5,2019-05-01,0,0,0.0,0,0,0.0
512358,2019,5,2019-05-01,0,0,0.0,0,0,0.0
513778,2019,5,2019-05-01,13,3,358.2,35,5089,50.4
515579,2019,5,2019-05-01,0,0,0.0,0,0,0.0
516301,2019,5,2019-05-01,0,0,0.0,0,0,0.0
517262,2019,5,2019-05-01,0,0,0.0,0,0,0.0
522285,2019,5,2019-05-01,0,0,0.0,0,0,0.0
522788,2019,5,2019-05-01,0,0,0.0,0,0,0.0
526344,2019,5,2019-05-01,0,0,0.0,0,0,0.0
527090,2019,5,2019-05-01,0,0,0.0,0,0,0.0
532848,2019,5,2019-05-01,0,0,0.0,0,0,0.0
533666,2019,5,2019-05-01,0,0,0.0,0,0,0.0
535233,2019,5,2019-05-01,5,3,9497.7,949,0,0.0
535436,2019,5,2019-05-01,1,0,16400.7,1640,0,0.0
536848,2019,5,2019-05-01,6,2,16088.4,1608,0,0.0
539704,2019,5,2019-05-01,0,0,0.0,0,0,0.0
539776,2019,5,2019-05-01,3,0,2068.2,206,0,0.0
540796,2019,5,2019-05-01,0,0,0.0,0,0,0.0
541040,2019,5,2019-05-01,0,0,0.0,0,0,0.0
541358,2019,5,2019-05-01,12,0,6174.9,617,0,0.0
546994,2019,5,2019-05-01,12,6,17486.1,1748,0,0.0
550539,2019,5,2019-05-01,0,0,0.0,0,0,0.0
551154,2019,5,2019-05-01,12,1,3015.9,301,0,0.0
554712,2019,5,2019-05-01,0,0,0.0,0,0,0.0
559619,2019,5,2019-05-01,0,0,0.0,0,0,0.0
566640,2019,5,2019-05-01,0,0,0.0,0,0,0.0
569319,2019,5,2019-05-01,0,0,18615.6,1861,0,0.0
575833,2019,5,2019-05-01,0,0,0.0,0,0,0.0
577278,2019,5,2019-05-01,0,0,0.0,0,0,0.0
579283,2019,5,2019-05-01,0,0,0.0,0,0,0.0
583003,2019,5,2019-05-01,0,0,0.0,0,0,0.0
585780,2019,5,2019-05-01,0,0,0.0,0,0,0.0
596171,2019,5,2019-05-01,0,0,0.0,0,0,0.0
599560,2019,5,2019-05-01,9,0,9306.9,930,0,0.0
602361,2019,5,2019-05-01,9,3,17439.3,1743,5018,49.5
602649,2019,5,2019-05-01,0,0,0.0,0,0,0.0
603433,2019,5,2019-05-01,0,0,0.0,0,0,0.0
603968,2019,5,2019-05-01,0,0,0.0,0,0,0.0
604436,2019,5,2019-05-01,0,0,0.0,0,0,0.0
606004,2019,5,2019-05-01,0,0,0.0,0,0,0.0
607538,2019,5,2019-05-01,0,0,0.0,0,0,0.0
611464,2019,5,2019-05-01,0,0,0.0,0,0,0.0
614871,2019,5,2019-05-01,0,0,0.0,0,0,0.0
615528,2019,5,2019-05-01,0,0,0.0,0,0,0.0
616207,2019,5,2019-05-01,0,0,0.0,0,0,0.0
618871,2019,5,2019-05-01,0,0,0.0,0,0,0.0
621940,2019,5,2019-05-01,0,0,0.0,0,0,0.0
623654,2019,5,2019-05-01,0,0,0.0,0,0,0.0
625318,2019,5,2019-05-01,0,0,0.0,0,0,0.0
627489,2019,5,2019-05-01,13,0,5002.2,500,0,0.0
628924,2019,5,2019-05-01,2,2,5075.1,507,4360,43.2
630694,2019,5,2019-05-01,0,0,0.0,0,0,0.0
631100,2019,5,2019-05-01,0,0,0.0,0,0,0.0
632974,2019,5,2019-05-01,0,0,0.0,0,0,0.0
633162,2019,5,2019-05-01,0,0,0.0,0,0,0.0
633627,2019,5,2019-05-01,6,2,18117.9,1811,4153,41.4
633910,2019,5,2019-05-01,0,0,0.0,0,0,0.0
637927,2019,5,2019-05-01,0,0,0.0,0,0,0.0
639419,2019,5,2019-05-01,2,2,4543.2,454,0,0.0
641159,2019,5,2019-05-01,6,0,11511.9,1151,0,0.0
642401,2019,5,2019-05-01,0,0,0.0,0,0,0.0
645078,2019,5,2019-05-01,0,0,0.0,0,0,0.0
646023,2019,5,2019-05-01,0,0,0.0,0,0,0.0
648231,2019,5,2019-05-01,0,0,0.0,0,0,0.0
